period_end,ghi,cloud_opacity,air_temp
2024-01-24T13:00:00+00:00,687,13.6,27
2024-01-24T14:00:00+00:00,569,3.6,28
2024-01-24T15:00:00+00:00,360,0,28
2024-01-24T16:00:00+00:00,126,1.3,27
2024-01-24T17:00:00+00:00,2,20.6,27
2024-01-24T18:00:00+00:00,0,12.4,26
2024-01-24T19:00:00+00:00,0,23,26
2024-01-24T20:00:00+00:00,0,25.5,25
2024-01-24T21:00:00+00:00,0,24.3,25
2024-01-24T22:00:00+00:00,0,30,25
2024-01-24T23:00:00+00:00,0,32.7,24
2024-01-25T00:00:00+00:00,0,40.4,24
2024-01-25T01:00:00+00:00,0,49.2,23
2024-01-25T02:00:00+00:00,0,41.6,23
2024-01-25T03:00:00+00:00,0,31.8,23
2024-01-25T04:00:00+00:00,13,30.3,23
2024-01-25T05:00:00+00:00,186,0.1,23
2024-01-25T06:00:00+00:00,428,0,23
2024-01-25T07:00:00+00:00,638,2.4,24
2024-01-25T08:00:00+00:00,837,1,24
2024-01-25T09:00:00+00:00,978,0,25
2024-01-25T10:00:00+00:00,1044,0,26
2024-01-25T11:00:00+00:00,1037,0,26
2024-01-25T12:00:00+00:00,952,0,27
2024-01-25T13:00:00+00:00,659,18.8,27
2024-01-25T14:00:00+00:00,388,33.9,27
2024-01-25T15:00:00+00:00,284,19.4,27
2024-01-25T16:00:00+00:00,104,23.3,26
2024-01-25T17:00:00+00:00,1,39.9,26
2024-01-25T18:00:00+00:00,0,32,26
2024-01-25T19:00:00+00:00,0,33.9,25
2024-01-25T20:00:00+00:00,0,34,25
2024-01-25T21:00:00+00:00,0,47.7,25
2024-01-25T22:00:00+00:00,0,52,25
2024-01-25T23:00:00+00:00,0,46.7,24
2024-01-26T00:00:00+00:00,0,31.6,24
2024-01-26T01:00:00+00:00,0,46.9,24
2024-01-26T02:00:00+00:00,0,32.4,24
2024-01-26T03:00:00+00:00,0,32.4,24
2024-01-26T04:00:00+00:00,13,18.6,24
2024-01-26T05:00:00+00:00,183,0.1,24
2024-01-26T06:00:00+00:00,427,0,24
2024-01-26T07:00:00+00:00,633,3.9,24
2024-01-26T08:00:00+00:00,828,3.1,25
2024-01-26T09:00:00+00:00,989,0,25
2024-01-26T10:00:00+00:00,1057,0,26
2024-01-26T11:00:00+00:00,1048,0,27
2024-01-26T12:00:00+00:00,963,0,27
2024-01-26T13:00:00+00:00,809,0,28
2024-01-26T14:00:00+00:00,604,0,28
2024-01-26T15:00:00+00:00,366,0,28
2024-01-26T16:00:00+00:00,125,2.4,28
2024-01-26T17:00:00+00:00,2,22.9,28
2024-01-26T18:00:00+00:00,0,25.8,28
2024-01-26T19:00:00+00:00,0,29.6,27
2024-01-26T20:00:00+00:00,0,35.7,26
2024-01-26T21:00:00+00:00,0,33.3,26
2024-01-26T22:00:00+00:00,0,28.1,26
2024-01-26T23:00:00+00:00,0,31.6,26
2024-01-27T00:00:00+00:00,0,34.6,25
2024-01-27T01:00:00+00:00,0,29.7,25
2024-01-27T02:00:00+00:00,0,27.9,25
2024-01-27T03:00:00+00:00,0,27.6,25
2024-01-27T04:00:00+00:00,12,18.7,25
2024-01-27T05:00:00+00:00,180,0.1,25
2024-01-27T06:00:00+00:00,423,0,25
2024-01-27T07:00:00+00:00,632,3.2,25
2024-01-27T08:00:00+00:00,809,4.9,25
2024-01-27T09:00:00+00:00,983,0,26
2024-01-27T10:00:00+00:00,1051,0,27
2024-01-27T11:00:00+00:00,1045,0,27
2024-01-27T12:00:00+00:00,962,0,27
2024-01-27T13:00:00+00:00,810,0,28
2024-01-27T14:00:00+00:00,606,0,28
2024-01-27T15:00:00+00:00,367,0,28
2024-01-27T16:00:00+00:00,122,8.4,28
2024-01-27T17:00:00+00:00,1,39,28
2024-01-27T18:00:00+00:00,0,27.4,28
2024-01-27T19:00:00+00:00,0,25.4,28
2024-01-27T20:00:00+00:00,0,27,28
2024-01-27T21:00:00+00:00,0,30.3,27
2024-01-27T22:00:00+00:00,0,32.1,27
2024-01-27T23:00:00+00:00,0,30.1,27
2024-01-28T00:00:00+00:00,0,27.3,27
2024-01-28T01:00:00+00:00,0,29.9,26
2024-01-28T02:00:00+00:00,0,27.2,26
2024-01-28T03:00:00+00:00,0,25.1,26
2024-01-28T04:00:00+00:00,11,19.7,26
2024-01-28T05:00:00+00:00,176,0.3,26
2024-01-28T06:00:00+00:00,418,0,26
2024-01-28T07:00:00+00:00,622,3.9,26
2024-01-28T08:00:00+00:00,782,7.2,27
2024-01-28T09:00:00+00:00,976,0,27
2024-01-28T10:00:00+00:00,1045,0,28
2024-01-28T11:00:00+00:00,1038,0,28
2024-01-28T12:00:00+00:00,956,0,28
2024-01-28T13:00:00+00:00,805,0,29
2024-01-28T14:00:00+00:00,603,0,29
2024-01-28T15:00:00+00:00,365,0,29
2024-01-28T16:00:00+00:00,125,4.1,29
2024-01-28T17:00:00+00:00,2,28.8,29
2024-01-28T18:00:00+00:00,0,23.4,29
2024-01-28T19:00:00+00:00,0,25.2,28
2024-01-28T20:00:00+00:00,0,25.2,28
2024-01-28T21:00:00+00:00,0,26,28
2024-01-28T22:00:00+00:00,0,28.9,28
2024-01-28T23:00:00+00:00,0,38.9,27
2024-01-29T00:00:00+00:00,0,34.7,27
2024-01-29T01:00:00+00:00,0,28.2,27
2024-01-29T02:00:00+00:00,0,24.7,26
2024-01-29T03:00:00+00:00,0,23.6,26
2024-01-29T04:00:00+00:00,11,19.7,26
2024-01-29T05:00:00+00:00,176,0.3,26
2024-01-29T06:00:00+00:00,419,0,26
2024-01-29T07:00:00+00:00,635,2.3,26
2024-01-29T08:00:00+00:00,814,3.6,27
2024-01-29T09:00:00+00:00,893,8.9,27
2024-01-29T10:00:00+00:00,1011,3.6,28
2024-01-29T11:00:00+00:00,1041,0,28
2024-01-29T12:00:00+00:00,959,0,29
2024-01-29T13:00:00+00:00,808,0,29
2024-01-29T14:00:00+00:00,603,0,29
2024-01-29T15:00:00+00:00,365,0,29
2024-01-29T16:00:00+00:00,125,2.5,29
2024-01-29T17:00:00+00:00,2,23.7,29
2024-01-29T18:00:00+00:00,0,23.3,28
2024-01-29T19:00:00+00:00,0,23.2,28
2024-01-29T20:00:00+00:00,0,21.5,28
2024-01-29T21:00:00+00:00,0,25,27
2024-01-29T22:00:00+00:00,0,21.9,27
2024-01-29T23:00:00+00:00,0,27.9,27
2024-01-30T00:00:00+00:00,0,26.8,27
2024-01-30T01:00:00+00:00,0,27.4,26
2024-01-30T02:00:00+00:00,0,30.4,26
2024-01-30T03:00:00+00:00,0,27.9,26
2024-01-30T04:00:00+00:00,10,21.7,26
2024-01-30T05:00:00+00:00,172,0.3,26
2024-01-30T06:00:00+00:00,413,0,26
2024-01-30T07:00:00+00:00,637,0.7,26
2024-01-30T08:00:00+00:00,822,1.5,27
2024-01-30T09:00:00+00:00,969,0.3,27
2024-01-30T10:00:00+00:00,1043,0,28
2024-01-30T11:00:00+00:00,1039,0,28
2024-01-30T12:00:00+00:00,958,0,28
2024-01-30T13:00:00+00:00,807,0,29
2024-01-30T14:00:00+00:00,603,0,29
2024-01-30T15:00:00+00:00,365,0,29
2024-01-30T16:00:00+00:00,127,0.4,29
2024-01-30T17:00:00+00:00,2,18.4,29
2024-01-30T18:00:00+00:00,0,10.3,28
2024-01-30T19:00:00+00:00,0,10.1,28
2024-01-30T20:00:00+00:00,0,17.5,28
2024-01-30T21:00:00+00:00,0,16.5,27
2024-01-30T22:00:00+00:00,0,23.6,27
2024-01-30T23:00:00+00:00,0,18.6,27
2024-01-31T00:00:00+00:00,0,25.3,26
2024-01-31T01:00:00+00:00,0,24.8,26
2024-01-31T02:00:00+00:00,0,22.7,26
2024-01-31T03:00:00+00:00,0,26.5,26
2024-01-31T04:00:00+00:00,10,19.2,26
2024-01-31T05:00:00+00:00,172,0.3,25
2024-01-31T06:00:00+00:00,413,0,25
2024-01-31T07:00:00+00:00,642,0.2,25
2024-01-31T08:00:00+00:00,829,0.8,26
2024-01-31T09:00:00+00:00,965,0.6,27
2024-01-31T10:00:00+00:00,970,6.7,27
2024-01-31T11:00:00+00:00,1014,2,28
2024-01-31T12:00:00+00:00,952,0,28
2024-01-31T13:00:00+00:00,801,0,28
2024-01-31T14:00:00+00:00,599,0,29
2024-01-31T15:00:00+00:00,362,0,29
2024-01-31T16:00:00+00:00,123,4.1,29
2024-01-31T17:00:00+00:00,2,23.1,28
2024-01-31T18:00:00+00:00,0,27.1,28
2024-01-31T19:00:00+00:00,0,27,27
2024-01-31T20:00:00+00:00,0,30.5,27
2024-01-31T21:00:00+00:00,0,37.7,27
2024-01-31T22:00:00+00:00,0,48.5,26
2024-01-31T23:00:00+00:00,0,47.4,26
2024-02-01T00:00:00+00:00,0,37.3,26
2024-02-01T01:00:00+00:00,0,39,26
2024-02-01T02:00:00+00:00,0,30.7,25
2024-02-01T03:00:00+00:00,0,34.4,25
2024-02-01T04:00:00+00:00,9,26.4,25
2024-02-01T05:00:00+00:00,169,0.4,25
2024-02-01T06:00:00+00:00,412,0,25
2024-02-01T07:00:00+00:00,609,4.7,25
2024-02-01T08:00:00+00:00,770,7.7,26
2024-02-01T09:00:00+00:00,962,0.8,26
2024-02-01T10:00:00+00:00,1039,0,27
2024-02-01T11:00:00+00:00,1036,0,28
2024-02-01T12:00:00+00:00,955,0,28
2024-02-01T13:00:00+00:00,807,0,29
2024-02-01T14:00:00+00:00,603,0,29
2024-02-01T15:00:00+00:00,365,0,29
2024-02-01T16:00:00+00:00,125,4.9,29
2024-02-01T17:00:00+00:00,2,44.8,29
2024-02-01T18:00:00+00:00,0,47,28
2024-02-01T19:00:00+00:00,0,67.6,28
2024-02-01T20:00:00+00:00,0,82.6,27
2024-02-01T21:00:00+00:00,0,93.5,26
2024-02-01T22:00:00+00:00,0,92.2,26
2024-02-01T23:00:00+00:00,0,62.1,26
2024-02-02T00:00:00+00:00,0,51.2,25
2024-02-02T01:00:00+00:00,0,68.7,25
2024-02-02T02:00:00+00:00,0,82.3,25
2024-02-02T03:00:00+00:00,0,79.8,25
2024-02-02T04:00:00+00:00,7,51.9,25
2024-02-02T05:00:00+00:00,142,11.2,25
2024-02-02T06:00:00+00:00,332,18,24
2024-02-02T07:00:00+00:00,480,24.6,24
2024-02-02T08:00:00+00:00,662,19.8,25
2024-02-02T09:00:00+00:00,810,15.8,25
2024-02-02T10:00:00+00:00,990,3.6,26
2024-02-02T11:00:00+00:00,1015,0.6,27
2024-02-02T12:00:00+00:00,920,2.2,27
2024-02-02T13:00:00+00:00,781,1,28
2024-02-02T14:00:00+00:00,590,0,28
2024-02-02T15:00:00+00:00,355,0,28
2024-02-02T16:00:00+00:00,114,13.7,28
2024-02-02T17:00:00+00:00,1,59.3,28
2024-02-02T18:00:00+00:00,0,57,28
2024-02-02T19:00:00+00:00,0,53.6,27
2024-02-02T20:00:00+00:00,0,58.8,27
2024-02-02T21:00:00+00:00,0,84.9,27
2024-02-02T22:00:00+00:00,0,86.4,26
2024-02-02T23:00:00+00:00,0,89.7,26
2024-02-03T00:00:00+00:00,0,87.2,25
2024-02-03T01:00:00+00:00,0,78.9,25
2024-02-03T02:00:00+00:00,0,75.9,25
2024-02-03T03:00:00+00:00,0,73.7,25
2024-02-03T04:00:00+00:00,6,54.9,25
2024-02-03T05:00:00+00:00,101,35.2,25
2024-02-03T06:00:00+00:00,307,26.5,25
2024-02-03T07:00:00+00:00,619,2.2,25
2024-02-03T08:00:00+00:00,801,2.5,25
2024-02-03T09:00:00+00:00,847,11.6,26
2024-02-03T10:00:00+00:00,998,2.7,26
2024-02-03T11:00:00+00:00,1018,0.2,27
2024-02-03T12:00:00+00:00,938,0.1,27
2024-02-03T13:00:00+00:00,788,0,28
2024-02-03T14:00:00+00:00,588,0,28
2024-02-03T15:00:00+00:00,354,0,28
2024-02-03T16:00:00+00:00,116,10.9,28
2024-02-03T17:00:00+00:00,1,55.2,29
2024-02-03T18:00:00+00:00,0,31.1,28
2024-02-03T19:00:00+00:00,0,33.2,28
2024-02-03T20:00:00+00:00,0,33.3,28
2024-02-03T21:00:00+00:00,0,46,28
2024-02-03T22:00:00+00:00,0,43.2,27
2024-02-03T23:00:00+00:00,0,44.2,27
2024-02-04T00:00:00+00:00,0,59.5,26
2024-02-04T01:00:00+00:00,0,47.9,26
2024-02-04T02:00:00+00:00,0,37.2,26
2024-02-04T03:00:00+00:00,0,33.7,26
2024-02-04T04:00:00+00:00,7,29,26
2024-02-04T05:00:00+00:00,149,8.4,26
2024-02-04T06:00:00+00:00,387,2.3,26
2024-02-04T07:00:00+00:00,590,4.7,26
2024-02-04T08:00:00+00:00,730,10.3,26
2024-02-04T09:00:00+00:00,908,4,27
2024-02-04T10:00:00+00:00,1012,0,27
2024-02-04T11:00:00+00:00,1006,0,27
2024-02-04T12:00:00+00:00,927,0,28
2024-02-04T13:00:00+00:00,778,0,28
2024-02-04T14:00:00+00:00,579,0,28
2024-02-04T15:00:00+00:00,332,5.8,28
2024-02-04T16:00:00+00:00,69,46.2,28
2024-02-04T17:00:00+00:00,0,90.8,28
2024-02-04T18:00:00+00:00,0,90.9,28
2024-02-04T19:00:00+00:00,0,86.8,28
2024-02-04T20:00:00+00:00,0,56.2,28
2024-02-04T21:00:00+00:00,0,62.4,27
2024-02-04T22:00:00+00:00,0,72,27
2024-02-04T23:00:00+00:00,0,56,26
2024-02-05T00:00:00+00:00,0,52.7,26
2024-02-05T01:00:00+00:00,0,67.7,26
2024-02-05T02:00:00+00:00,0,86.3,26
2024-02-05T03:00:00+00:00,0,83.1,26
2024-02-05T04:00:00+00:00,5,53.3,25
2024-02-05T05:00:00+00:00,124,21.8,25
2024-02-05T06:00:00+00:00,353,8.7,25
2024-02-05T07:00:00+00:00,560,8.5,25
2024-02-05T08:00:00+00:00,739,9.2,25
2024-02-05T09:00:00+00:00,947,0,26
2024-02-05T10:00:00+00:00,1015,0,26
2024-02-05T11:00:00+00:00,1011,0,27
2024-02-05T12:00:00+00:00,928,0.4,27
2024-02-05T13:00:00+00:00,467,42.4,27
2024-02-05T14:00:00+00:00,83,86.2,28
2024-02-05T15:00:00+00:00,65,80.7,28
2024-02-05T16:00:00+00:00,34,70.2,28
2024-02-05T17:00:00+00:00,0,94.9,28
2024-02-05T18:00:00+00:00,0,95.6,27
2024-02-05T19:00:00+00:00,0,94,27
2024-02-05T20:00:00+00:00,0,91.2,27
2024-02-05T21:00:00+00:00,0,92,27
2024-02-05T22:00:00+00:00,0,85.8,27
2024-02-05T23:00:00+00:00,0,74.2,26
2024-02-06T00:00:00+00:00,0,78.5,26
2024-02-06T01:00:00+00:00,0,81.5,25
2024-02-06T02:00:00+00:00,0,78.3,25
2024-02-06T03:00:00+00:00,0,81.6,25
2024-02-06T04:00:00+00:00,5,55.9,25
2024-02-06T05:00:00+00:00,113,27.1,25
2024-02-06T06:00:00+00:00,234,40.9,25
2024-02-06T07:00:00+00:00,440,30.3,26
2024-02-06T08:00:00+00:00,681,16.6,26
2024-02-06T09:00:00+00:00,544,42.7,26
2024-02-06T10:00:00+00:00,798,21.9,27
2024-02-06T11:00:00+00:00,969,4.7,27
2024-02-06T12:00:00+00:00,326,65.5,27
2024-02-06T13:00:00+00:00,133,83.2,27
2024-02-06T14:00:00+00:00,111,80.6,27
2024-02-06T15:00:00+00:00,91,73.5,27
2024-02-06T16:00:00+00:00,41,56,27
2024-02-06T17:00:00+00:00,1,61.1,27
2024-02-06T18:00:00+00:00,0,93.2,27
2024-02-06T19:00:00+00:00,0,91.2,27
2024-02-06T20:00:00+00:00,0,89.9,27
2024-02-06T21:00:00+00:00,0,83.7,27
2024-02-06T22:00:00+00:00,0,78.4,27
2024-02-06T23:00:00+00:00,0,92.3,27
2024-02-07T00:00:00+00:00,0,93.4,26
2024-02-07T01:00:00+00:00,0,89.2,26
2024-02-07T02:00:00+00:00,0,82.5,26
2024-02-07T03:00:00+00:00,0,80.8,27
2024-02-07T04:00:00+00:00,4,69.6,27
2024-02-07T05:00:00+00:00,104,31,27
2024-02-07T06:00:00+00:00,362,10.4,27
2024-02-07T07:00:00+00:00,604,2.9,27
2024-02-07T08:00:00+00:00,763,6.4,27
2024-02-07T09:00:00+00:00,948,0.3,28
2024-02-07T10:00:00+00:00,1020,0,28
2024-02-07T11:00:00+00:00,1015,0,29
2024-02-07T12:00:00+00:00,933,0.2,29
2024-02-07T13:00:00+00:00,766,3,29
2024-02-07T14:00:00+00:00,439,24.6,29
2024-02-07T15:00:00+00:00,240,32.4,29
2024-02-07T16:00:00+00:00,75,42.3,29
2024-02-07T17:00:00+00:00,0,89.1,28
2024-02-07T18:00:00+00:00,0,64.8,28
2024-02-07T19:00:00+00:00,0,36,28
2024-02-07T20:00:00+00:00,0,52.8,28
2024-02-07T21:00:00+00:00,0,46.6,28
2024-02-07T22:00:00+00:00,0,40.4,27
2024-02-07T23:00:00+00:00,0,40.5,28
2024-02-08T00:00:00+00:00,0,51.9,27
2024-02-08T01:00:00+00:00,0,67,27
2024-02-08T02:00:00+00:00,0,56.1,27
2024-02-08T03:00:00+00:00,0,57,27
2024-02-08T04:00:00+00:00,6,36.3,28
2024-02-08T05:00:00+00:00,144,9.8,27
2024-02-08T06:00:00+00:00,393,0,27
2024-02-08T07:00:00+00:00,606,2.6,28
2024-02-08T08:00:00+00:00,756,7.8,28
2024-02-08T09:00:00+00:00,955,0,29
2024-02-08T10:00:00+00:00,1026,0,29
2024-02-08T11:00:00+00:00,1021,0,29
2024-02-08T12:00:00+00:00,882,6.3,30
2024-02-08T13:00:00+00:00,690,11.6,30
2024-02-08T14:00:00+00:00,461,18.2,30
2024-02-08T15:00:00+00:00,291,15.8,30
2024-02-08T16:00:00+00:00,104,4.4,30
2024-02-08T17:00:00+00:00,1,38.4,30
2024-02-08T18:00:00+00:00,0,48.5,29
2024-02-08T19:00:00+00:00,0,54.5,29
2024-02-08T20:00:00+00:00,0,68.7,29
2024-02-08T21:00:00+00:00,0,75.8,29
2024-02-08T22:00:00+00:00,0,73.6,29
2024-02-08T23:00:00+00:00,0,49.5,29
2024-02-09T00:00:00+00:00,0,45.4,28
2024-02-09T01:00:00+00:00,0,47.6,28
2024-02-09T02:00:00+00:00,0,38.3,28
2024-02-09T03:00:00+00:00,0,34.7,27
2024-02-09T04:00:00+00:00,6,32.8,27
2024-02-09T05:00:00+00:00,153,1.9,27
2024-02-09T06:00:00+00:00,397,0.8,27
2024-02-09T07:00:00+00:00,637,0,27
2024-02-09T08:00:00+00:00,794,4.8,27
2024-02-09T09:00:00+00:00,921,6,28
2024-02-09T10:00:00+00:00,1050,0,29
2024-02-09T11:00:00+00:00,1042,0.2,29
2024-02-09T12:00:00+00:00,960,0.5,30
2024-02-09T13:00:00+00:00,816,0,30
2024-02-09T14:00:00+00:00,611,0,31
2024-02-09T15:00:00+00:00,362,2.3,31
2024-02-09T16:00:00+00:00,123,3,31
2024-02-09T17:00:00+00:00,1,25.4,30
2024-02-09T18:00:00+00:00,0,41.2,29
2024-02-09T19:00:00+00:00,0,67.8,29
2024-02-09T20:00:00+00:00,0,71.6,29
2024-02-09T21:00:00+00:00,0,50.1,28
2024-02-09T22:00:00+00:00,0,51.2,28
2024-02-09T23:00:00+00:00,0,63.4,27
2024-02-10T00:00:00+00:00,0,66.5,27
2024-02-10T01:00:00+00:00,0,61.8,26
2024-02-10T02:00:00+00:00,0,52.4,26
2024-02-10T03:00:00+00:00,0,52,26
2024-02-10T04:00:00+00:00,5,46.5,26
2024-02-10T05:00:00+00:00,139,15.7,26
2024-02-10T06:00:00+00:00,364,9.2,26
2024-02-10T07:00:00+00:00,585,8.5,26
2024-02-10T08:00:00+00:00,735,11.7,27
2024-02-10T09:00:00+00:00,812,16.5,27
2024-02-10T10:00:00+00:00,951,8.6,28
2024-02-10T11:00:00+00:00,1021,1.4,28
2024-02-10T12:00:00+00:00,953,0,29
2024-02-10T13:00:00+00:00,800,0,29
2024-02-10T14:00:00+00:00,595,0,29
2024-02-10T15:00:00+00:00,356,0,30
2024-02-10T16:00:00+00:00,117,2.9,30
2024-02-10T17:00:00+00:00,1,24,30
2024-02-10T18:00:00+00:00,0,26.7,30
2024-02-10T19:00:00+00:00,0,39,29
2024-02-10T20:00:00+00:00,0,49.2,29
2024-02-10T21:00:00+00:00,0,61.4,29
2024-02-10T22:00:00+00:00,0,52.5,29
2024-02-10T23:00:00+00:00,0,49.4,29
2024-02-11T00:00:00+00:00,0,33.7,28
2024-02-11T01:00:00+00:00,0,59.3,28
2024-02-11T02:00:00+00:00,0,42.4,28
2024-02-11T03:00:00+00:00,0,59.9,28
2024-02-11T04:00:00+00:00,3,64.3,28
2024-02-11T05:00:00+00:00,118,23,27
2024-02-11T06:00:00+00:00,285,27.6,27
2024-02-11T07:00:00+00:00,468,25,27
2024-02-11T08:00:00+00:00,592,27.6,27
2024-02-11T09:00:00+00:00,768,19.5,28
2024-02-11T10:00:00+00:00,816,20,28
2024-02-11T11:00:00+00:00,793,21.8,28
2024-02-11T12:00:00+00:00,759,18.3,28
2024-02-11T13:00:00+00:00,711,8.2,28
2024-02-11T14:00:00+00:00,559,3,27
2024-02-11T15:00:00+00:00,272,20.7,27
2024-02-11T16:00:00+00:00,95,18.7,27
2024-02-11T17:00:00+00:00,1,68.5,27
2024-02-11T18:00:00+00:00,0,85.4,27
2024-02-11T19:00:00+00:00,0,93.3,26
2024-02-11T20:00:00+00:00,0,92,26
2024-02-11T21:00:00+00:00,0,92.7,25
2024-02-11T22:00:00+00:00,0,92.6,25
2024-02-11T23:00:00+00:00,0,94.7,25
2024-02-12T00:00:00+00:00,0,96.3,25
2024-02-12T01:00:00+00:00,0,96.2,25
2024-02-12T02:00:00+00:00,0,95,24
2024-02-12T03:00:00+00:00,0,92.8,24
2024-02-12T04:00:00+00:00,1,87.5,24
2024-02-12T05:00:00+00:00,59,54.9,24
2024-02-12T06:00:00+00:00,91,76.5,24
2024-02-12T07:00:00+00:00,145,77.1,25
2024-02-12T08:00:00+00:00,316,61.2,25
2024-02-12T09:00:00+00:00,351,63.1,25
2024-02-12T10:00:00+00:00,466,54.1,26
2024-02-12T11:00:00+00:00,323,68,26
2024-02-12T12:00:00+00:00,366,60.4,27
2024-02-12T13:00:00+00:00,413,47.3,27
2024-02-12T14:00:00+00:00,264,54.8,27
2024-02-12T15:00:00+00:00,146,57.8,27
2024-02-12T16:00:00+00:00,46,56,27
2024-02-12T17:00:00+00:00,1,71.2,27
2024-02-12T18:00:00+00:00,0,81.2,27
2024-02-12T19:00:00+00:00,0,82.1,26
2024-02-12T20:00:00+00:00,0,82.9,26
2024-02-12T21:00:00+00:00,0,78.9,25
2024-02-12T22:00:00+00:00,0,80.7,25
2024-02-12T23:00:00+00:00,0,86.3,25
2024-02-13T00:00:00+00:00,0,84.5,25
2024-02-13T01:00:00+00:00,0,87,25
2024-02-13T02:00:00+00:00,0,83.5,25
2024-02-13T03:00:00+00:00,0,78.8,24
2024-02-13T04:00:00+00:00,3,65.4,24
2024-02-13T05:00:00+00:00,98,33.5,24
2024-02-13T06:00:00+00:00,256,35.1,24
2024-02-13T07:00:00+00:00,570,8.7,24
2024-02-13T08:00:00+00:00,801,1.5,25
2024-02-13T09:00:00+00:00,921,3.1,25
2024-02-13T10:00:00+00:00,970,4.9,26
2024-02-13T11:00:00+00:00,868,14.4,26
2024-02-13T12:00:00+00:00,915,1.9,26
2024-02-13T13:00:00+00:00,779,0.1,27
2024-02-13T14:00:00+00:00,578,0,27
2024-02-13T15:00:00+00:00,336,2.7,27
2024-02-13T16:00:00+00:00,83,37.9,27
2024-02-13T17:00:00+00:00,0,52.4,27
2024-02-13T18:00:00+00:00,0,33.7,26
2024-02-13T19:00:00+00:00,0,44.1,26
2024-02-13T20:00:00+00:00,0,46.9,25
2024-02-13T21:00:00+00:00,0,48,25
2024-02-13T22:00:00+00:00,0,62.6,25
2024-02-13T23:00:00+00:00,0,71.2,25
2024-02-14T00:00:00+00:00,0,59.4,25
2024-02-14T01:00:00+00:00,0,46.8,25
2024-02-14T02:00:00+00:00,0,35.7,25
2024-02-14T03:00:00+00:00,0,36.1,25
2024-02-14T04:00:00+00:00,3,53.9,25
2024-02-14T05:00:00+00:00,144,2.8,25
2024-02-14T06:00:00+00:00,290,23.2,25
2024-02-14T07:00:00+00:00,457,26.1,25
2024-02-14T08:00:00+00:00,726,10.4,25
2024-02-14T09:00:00+00:00,855,9.7,26
2024-02-14T10:00:00+00:00,854,16.1,27
2024-02-14T11:00:00+00:00,854,15.6,27
2024-02-14T12:00:00+00:00,827,11.1,28
2024-02-14T13:00:00+00:00,612,22.1,28
2024-02-14T14:00:00+00:00,561,2.7,28
2024-02-14T15:00:00+00:00,343,0,29
2024-02-14T16:00:00+00:00,105,7.9,29
2024-02-14T17:00:00+00:00,1,28.9,29
2024-02-14T18:00:00+00:00,0,29.2,28
2024-02-14T19:00:00+00:00,0,32.6,28
2024-02-14T20:00:00+00:00,0,40.4,28
2024-02-14T21:00:00+00:00,0,73.2,27
2024-02-14T22:00:00+00:00,0,89.1,26
2024-02-14T23:00:00+00:00,0,82.7,25
2024-02-15T00:00:00+00:00,0,61.3,25
2024-02-15T01:00:00+00:00,0,64.4,25
2024-02-15T02:00:00+00:00,0,59,25
2024-02-15T03:00:00+00:00,0,36.8,25
2024-02-15T04:00:00+00:00,4,42,25
2024-02-15T05:00:00+00:00,123,13.9,25
2024-02-15T06:00:00+00:00,322,17.4,25
2024-02-15T07:00:00+00:00,553,10.8,25
2024-02-15T08:00:00+00:00,769,4.9,25
2024-02-15T09:00:00+00:00,792,16.2,26
2024-02-15T10:00:00+00:00,965,4.9,26
2024-02-15T11:00:00+00:00,892,11.6,26
2024-02-15T12:00:00+00:00,929,0,27
2024-02-15T13:00:00+00:00,779,0,27
2024-02-15T14:00:00+00:00,577,0,27
2024-02-15T15:00:00+00:00,340,0,27
2024-02-15T16:00:00+00:00,106,5.9,27
2024-02-15T17:00:00+00:00,1,37.1,27
2024-02-15T18:00:00+00:00,0,33.6,27
2024-02-15T19:00:00+00:00,0,37.9,27
2024-02-15T20:00:00+00:00,0,33.6,27
2024-02-15T21:00:00+00:00,0,43.9,27
2024-02-15T22:00:00+00:00,0,39.2,26
2024-02-15T23:00:00+00:00,0,34.5,25
2024-02-16T00:00:00+00:00,0,40.3,25
2024-02-16T01:00:00+00:00,0,51.2,25
2024-02-16T02:00:00+00:00,0,33,25
2024-02-16T03:00:00+00:00,0,35,26
2024-02-16T04:00:00+00:00,4,40.9,26
2024-02-16T05:00:00+00:00,145,2.7,26
2024-02-16T06:00:00+00:00,378,2,26
2024-02-16T07:00:00+00:00,547,11.9,25
2024-02-16T08:00:00+00:00,765,6.6,26
2024-02-16T09:00:00+00:00,955,0,26
2024-02-16T10:00:00+00:00,1025,0,27
2024-02-16T11:00:00+00:00,1020,0,28
2024-02-16T12:00:00+00:00,938,0,28
2024-02-16T13:00:00+00:00,787,0,29
2024-02-16T14:00:00+00:00,566,3.5,29
2024-02-16T15:00:00+00:00,267,23.1,29
2024-02-16T16:00:00+00:00,86,23,29
2024-02-16T17:00:00+00:00,1,33.4,28
2024-02-16T18:00:00+00:00,0,38.4,28
2024-02-16T19:00:00+00:00,0,47,28
2024-02-16T20:00:00+00:00,0,41.4,28
2024-02-16T21:00:00+00:00,0,44.6,27
2024-02-16T22:00:00+00:00,0,56.9,27
2024-02-16T23:00:00+00:00,0,49.7,27
2024-02-17T00:00:00+00:00,0,41.1,27
2024-02-17T01:00:00+00:00,0,56.3,26
2024-02-17T02:00:00+00:00,0,45.2,26
2024-02-17T03:00:00+00:00,0,53.8,27
2024-02-17T04:00:00+00:00,3,52,27
2024-02-17T05:00:00+00:00,124,12.3,27
